Id,DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
1185,1382,target,"AR_scaling:standard,AR_feature_selection:k_best,AR_encoding:onehot,AR_imputation:knn,AR_dimensionality_reduction:none,AR_outlier_removal:none,RF",0.3133333333333333,0.0,5000*17,acorec-retrained
1186,1382,target,"AR_scaling:maxabs,AR_outlier_removal:isolation_forest,AR_dimensionality_reduction:svd,AR_feature_selection:none,AR_imputation:knn,AR_encoding:none,RF",0.2711111111111111,0.0,5000*17,acorec-retrained
1187,1382,target,"AR_encoding:none,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:svd,AR_outlier_removal:none,AR_scaling:maxabs,AR_imputation:median,RF",0.2733333333333333,0.0,5000*17,acorec-retrained
1188,1382,target,"AR_dimensionality_reduction:none,AR_scaling:none,AR_imputation:mean,AR_outlier_removal:zscore,AR_feature_selection:mutual_info,AR_encoding:onehot,RF",0.3144444444444444,0.0,5000*17,acorec-retrained
1189,1382,target,"AR_encoding:none,AR_scaling:minmax,AR_imputation:mean,AR_outlier_removal:zscore,AR_dimensionality_reduction:svd,AR_feature_selection:none,RF",0.2655555555555555,0.0,5000*17,acorec-retrained
1190,1382,target,"AR_dimensionality_reduction:svd,AR_imputation:none,AR_feature_selection:k_best,AR_encoding:onehot,AR_outlier_removal:lof,AR_scaling:minmax,RF",0.2688888888888889,0.0,5000*17,acorec-retrained
1191,1383,target,"AR_feature_selection:mutual_info,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_outlier_removal:iqr,AR_scaling:maxabs,AR_imputation:knn,RF",0.2144444444444444,0.0,5000*17,acorec-retrained
1192,1383,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_scaling:none,AR_imputation:most_frequent,AR_feature_selection:variance_threshold,AR_outlier_removal:isolation_forest,RF",0.2422222222222222,0.0,5000*17,acorec-retrained
1193,1383,target,"AR_encoding:onehot,AR_imputation:most_frequent,AR_feature_selection:mutual_info,AR_dimensionality_reduction:none,AR_scaling:none,AR_outlier_removal:iqr,RF",0.2277777777777777,0.0,5000*17,acorec-retrained
1194,1383,target,"AR_outlier_removal:none,AR_scaling:none,AR_feature_selection:mutual_info,AR_imputation:knn,AR_dimensionality_reduction:svd,AR_encoding:onehot,RF",0.26,0.0,5000*17,acorec-retrained
1195,1383,target,"AR_scaling:minmax,AR_feature_selection:mutual_info,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_imputation:median,AR_outlier_removal:none,RF",0.2422222222222222,0.0,5000*17,acorec-retrained
1196,1383,target,"AR_dimensionality_reduction:svd,AR_outlier_removal:iqr,AR_encoding:onehot,AR_scaling:standard,AR_feature_selection:none,AR_imputation:knn,RF",0.1877777777777778,0.0,5000*17,acorec-retrained
1197,1383,target,"AR_feature_selection:none,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_scaling:none,AR_imputation:median,AR_outlier_removal:isolation_forest,RF",0.2422222222222222,0.0,5000*17,acorec-retrained
1198,1383,target,"AR_dimensionality_reduction:svd,AR_feature_selection:none,AR_imputation:none,AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_scaling:maxabs,RF",0.2244444444444444,0.0,5000*17,acorec-retrained
1199,1383,target,"AR_dimensionality_reduction:pca,AR_feature_selection:none,AR_scaling:standard,AR_outlier_removal:isolation_forest,AR_imputation:constant,AR_encoding:onehot,RF",0.2411111111111111,0.0,5000*17,acorec-retrained
1200,1383,target,"AR_outlier_removal:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_feature_selection:none,AR_scaling:standard,AR_imputation:none,RF",0.24,0.0,5000*17,acorec-retrained
1201,1384,target,"AR_dimensionality_reduction:svd,AR_outlier_removal:zscore,AR_encoding:onehot,AR_imputation:none,AR_feature_selection:mutual_info,AR_scaling:minmax,RF",0.3377777777777777,0.0,5000*17,acorec-retrained
1202,1384,target,"AR_dimensionality_reduction:pca,AR_imputation:knn,AR_feature_selection:variance_threshold,AR_outlier_removal:isolation_forest,AR_scaling:none,AR_encoding:onehot,RF",0.3766666666666666,0.0,5000*17,acorec-retrained
1203,1384,target,"AR_scaling:robust,AR_encoding:onehot,AR_outlier_removal:zscore,AR_imputation:most_frequent,AR_dimensionality_reduction:svd,AR_feature_selection:variance_threshold,RF",0.3722222222222222,0.0,5000*17,acorec-retrained
1204,1384,target,"AR_imputation:median,AR_outlier_removal:isolation_forest,AR_scaling:standard,AR_feature_selection:none,AR_dimensionality_reduction:none,AR_encoding:onehot,RF",0.3844444444444444,0.0,5000*17,acorec-retrained
1205,1384,target,"AR_encoding:onehot,AR_scaling:maxabs,AR_imputation:mean,AR_outlier_removal:iqr,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:none,RF",0.2555555555555556,0.0,5000*17,acorec-retrained
1206,1384,target,"AR_scaling:minmax,AR_imputation:mean,AR_encoding:none,AR_dimensionality_reduction:none,AR_outlier_removal:zscore,AR_feature_selection:none,RF",0.3711111111111111,0.0,5000*17,acorec-retrained
1207,1384,target,"AR_feature_selection:variance_threshold,AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_imputation:none,AR_encoding:onehot,AR_scaling:minmax,RF",0.2433333333333333,0.0,5000*17,acorec-retrained
1208,1384,target,"AR_dimensionality_reduction:svd,AR_imputation:median,AR_encoding:none,AR_feature_selection:mutual_info,AR_outlier_removal:isolation_forest,AR_scaling:none,RF",0.3766666666666666,0.0,5000*17,acorec-retrained
1209,1384,target,"AR_scaling:minmax,AR_dimensionality_reduction:none,AR_imputation:mean,AR_encoding:onehot,AR_feature_selection:none,AR_outlier_removal:none,RF",0.3766666666666666,0.0,5000*17,acorec-retrained
1210,1384,target,"AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_imputation:most_frequent,AR_feature_selection:none,AR_encoding:onehot,AR_scaling:robust,RF",0.2677777777777777,0.0,5000*17,acorec-retrained
1211,1385,target,"AR_dimensionality_reduction:pca,AR_imputation:none,AR_feature_selection:variance_threshold,AR_outlier_removal:zscore,AR_scaling:none,AR_encoding:onehot,RF",0.3222222222222222,0.0,5000*17,acorec-retrained
1212,1385,target,"AR_imputation:none,AR_dimensionality_reduction:pca,AR_outlier_removal:zscore,AR_scaling:none,AR_feature_selection:variance_threshold,AR_encoding:onehot,RF",0.3222222222222222,0.0,5000*17,acorec-retrained
1213,1385,target,"AR_imputation:constant,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_scaling:none,AR_outlier_removal:iqr,AR_dimensionality_reduction:svd,RF",0.2711111111111111,0.0,5000*17,acorec-retrained
1214,1385,target,"AR_imputation:none,AR_outlier_removal:lof,AR_encoding:onehot,AR_feature_selection:k_best,AR_scaling:standard,AR_dimensionality_reduction:none,RF",0.3477777777777778,0.0,5000*17,acorec-retrained
1215,1385,target,"AR_encoding:onehot,AR_scaling:robust,AR_feature_selection:k_best,AR_imputation:constant,AR_dimensionality_reduction:svd,AR_outlier_removal:lof,RF",0.3077777777777777,0.0,5000*17,acorec-retrained
1216,1385,target,"AR_outlier_removal:isolation_forest,AR_feature_selection:mutual_info,AR_dimensionality_reduction:pca,AR_scaling:standard,AR_imputation:median,AR_encoding:none,RF",0.2922222222222222,0.0,5000*17,acorec-retrained
1217,1385,target,"AR_feature_selection:mutual_info,AR_scaling:robust,AR_dimensionality_reduction:none,AR_encoding:none,AR_imputation:mean,AR_outlier_removal:none,RF",0.3522222222222222,0.0,5000*17,acorec-retrained
1218,1385,target,"AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_imputation:none,AR_outlier_removal:iqr,AR_feature_selection:none,AR_scaling:standard,RF",0.2422222222222222,0.0,5000*17,acorec-retrained
1219,1385,target,"AR_imputation:median,AR_dimensionality_reduction:none,AR_feature_selection:k_best,AR_scaling:none,AR_encoding:none,AR_outlier_removal:iqr,RF",0.2744444444444444,0.0,5000*17,acorec-retrained
1220,1385,target,"AR_imputation:most_frequent,AR_scaling:maxabs,AR_dimensionality_reduction:svd,AR_feature_selection:variance_threshold,AR_outlier_removal:zscore,AR_encoding:onehot,RF",0.3011111111111111,0.0,5000*17,acorec-retrained
1221,1386,target,"AR_imputation:median,AR_dimensionality_reduction:pca,AR_feature_selection:variance_threshold,AR_encoding:onehot,AR_outlier_removal:zscore,AR_scaling:minmax,RF",0.2744444444444444,0.0,5000*17,acorec-retrained
1222,1386,target,"AR_outlier_removal:none,AR_imputation:knn,AR_feature_selection:mutual_info,AR_encoding:onehot,AR_scaling:maxabs,AR_dimensionality_reduction:svd,RF",0.2811111111111111,0.0,5000*17,acorec-retrained
1223,1386,target,"AR_outlier_removal:iqr,AR_dimensionality_reduction:svd,AR_scaling:maxabs,AR_encoding:onehot,AR_imputation:constant,AR_feature_selection:none,RF",0.21,0.0,5000*17,acorec-retrained
1224,1386,target,"AR_imputation:median,AR_scaling:robust,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_outlier_removal:iqr,AR_dimensionality_reduction:none,RF",0.2644444444444444,0.0,5000*17,acorec-retrained
1225,1386,target,"AR_imputation:none,AR_scaling:maxabs,AR_feature_selection:k_best,AR_outlier_removal:isolation_forest,AR_dimensionality_reduction:pca,AR_encoding:onehot,RF",0.2722222222222222,0.0,5000*17,acorec-retrained
1226,1386,target,"AR_outlier_removal:isolation_forest,AR_scaling:minmax,AR_feature_selection:mutual_info,AR_imputation:median,AR_encoding:onehot,AR_dimensionality_reduction:pca,RF",0.2733333333333334,0.0,5000*17,acorec-retrained
1227,1386,target,"AR_scaling:standard,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_imputation:constant,AR_feature_selection:none,RF",0.3144444444444444,0.0,5000*17,acorec-retrained
1228,1386,target,"AR_outlier_removal:none,AR_scaling:maxabs,AR_imputation:mean,AR_feature_selection:mutual_info,AR_dimensionality_reduction:pca,AR_encoding:none,RF",0.2766666666666666,0.0,5000*17,acorec-retrained
1229,1386,target,"AR_encoding:none,AR_dimensionality_reduction:pca,AR_imputation:none,AR_feature_selection:k_best,AR_outlier_removal:isolation_forest,AR_scaling:maxabs,RF",0.2722222222222222,0.0,5000*17,acorec-retrained
1230,1386,target,"AR_feature_selection:variance_threshold,AR_encoding:none,AR_dimensionality_reduction:svd,AR_outlier_removal:zscore,AR_imputation:median,AR_scaling:robust,RF",0.2933333333333334,0.0,5000*17,acorec-retrained
1231,1387,target,"AR_feature_selection:k_best,AR_scaling:standard,AR_imputation:constant,AR_dimensionality_reduction:none,AR_outlier_removal:iqr,AR_encoding:onehot,RF",0.5844444444444444,0.0,5000*70,acorec-retrained
1232,1387,target,"AR_dimensionality_reduction:none,AR_encoding:onehot,AR_scaling:minmax,AR_feature_selection:none,AR_imputation:constant,AR_outlier_removal:lof,RF",0.7133333333333334,0.0,5000*70,acorec-retrained
1233,1387,target,"AR_dimensionality_reduction:pca,AR_imputation:median,AR_encoding:onehot,AR_outlier_removal:lof,AR_feature_selection:k_best,AR_scaling:minmax,RF",0.5844444444444444,0.0,5000*70,acorec-retrained
1234,1387,target,"AR_encoding:onehot,AR_imputation:constant,AR_outlier_removal:zscore,AR_dimensionality_reduction:svd,AR_feature_selection:variance_threshold,AR_scaling:standard,RF",0.7133333333333334,0.0,5000*70,acorec-retrained
1235,1387,target,"AR_outlier_removal:zscore,AR_scaling:minmax,AR_encoding:onehot,AR_imputation:mean,AR_feature_selection:none,AR_dimensionality_reduction:svd,RF",0.7133333333333334,0.0,5000*70,acorec-retrained
1236,1387,target,"AR_outlier_removal:isolation_forest,AR_feature_selection:k_best,AR_encoding:onehot,AR_scaling:maxabs,AR_imputation:median,AR_dimensionality_reduction:pca,RF",0.5844444444444444,0.0,5000*70,acorec-retrained
1237,1387,target,"AR_imputation:median,AR_feature_selection:mutual_info,AR_dimensionality_reduction:none,AR_outlier_removal:none,AR_scaling:minmax,AR_encoding:onehot,RF",0.5855555555555555,0.0,5000*70,acorec-retrained
1238,1387,target,"AR_imputation:most_frequent,AR_outlier_removal:lof,AR_scaling:minmax,AR_dimensionality_reduction:pca,AR_feature_selection:variance_threshold,AR_encoding:onehot,RF",0.7133333333333334,0.0,5000*70,acorec-retrained
1239,1387,target,"AR_imputation:median,AR_dimensionality_reduction:none,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_scaling:robust,RF",0.7133333333333334,0.0,5000*70,acorec-retrained
1240,1387,target,"AR_encoding:onehot,AR_imputation:none,AR_outlier_removal:lof,AR_feature_selection:none,AR_dimensionality_reduction:none,AR_scaling:minmax,RF",0.7133333333333334,0.0,5000*70,acorec-retrained
1241,1388,target,"AR_scaling:maxabs,AR_imputation:none,AR_feature_selection:mutual_info,AR_outlier_removal:iqr,AR_dimensionality_reduction:none,AR_encoding:onehot,RF",0.3722222222222222,0.0,5000*70,acorec-retrained
1242,1388,target,"AR_scaling:robust,AR_outlier_removal:isolation_forest,AR_feature_selection:variance_threshold,AR_imputation:none,AR_dimensionality_reduction:svd,AR_encoding:onehot,RF",0.5211111111111111,0.0,5000*70,acorec-retrained
1243,1388,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:none,AR_imputation:knn,AR_scaling:maxabs,AR_outlier_removal:zscore,RF",0.5211111111111111,0.0,5000*70,acorec-retrained
1244,1388,target,"AR_imputation:mean,AR_scaling:none,AR_outlier_removal:iqr,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:none,RF",0.5211111111111111,0.0,5000*70,acorec-retrained
1245,1388,target,"AR_imputation:median,AR_encoding:onehot,AR_outlier_removal:lof,AR_feature_selection:mutual_info,AR_dimensionality_reduction:pca,AR_scaling:standard,RF",0.3722222222222222,0.0,5000*70,acorec-retrained
1246,1388,target,"AR_encoding:onehot,AR_imputation:none,AR_dimensionality_reduction:pca,AR_outlier_removal:none,AR_feature_selection:mutual_info,AR_scaling:standard,RF",0.3722222222222222,0.0,5000*70,acorec-retrained
1247,1388,target,"AR_outlier_removal:zscore,AR_dimensionality_reduction:none,AR_imputation:knn,AR_feature_selection:mutual_info,AR_encoding:onehot,AR_scaling:none,RF",0.3722222222222222,0.0,5000*70,acorec-retrained
1248,1388,target,"AR_scaling:standard,AR_imputation:most_frequent,AR_feature_selection:mutual_info,AR_dimensionality_reduction:svd,AR_outlier_removal:isolation_forest,AR_encoding:onehot,RF",0.3722222222222222,0.0,5000*70,acorec-retrained
1249,1388,target,"AR_imputation:none,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_outlier_removal:zscore,AR_scaling:none,AR_feature_selection:k_best,RF",0.4144444444444444,0.0,5000*70,acorec-retrained
1250,1388,target,"AR_imputation:mean,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_outlier_removal:none,AR_feature_selection:variance_threshold,AR_scaling:standard,RF",0.5211111111111111,0.0,5000*70,acorec-retrained
1251,1389,target,"AR_outlier_removal:lof,AR_encoding:onehot,AR_feature_selection:none,AR_scaling:standard,AR_imputation:constant,AR_dimensionality_reduction:none,RF",0.4166666666666667,0.0,5000*70,acorec-retrained
1252,1389,target,"AR_feature_selection:k_best,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_imputation:none,AR_scaling:none,AR_outlier_removal:iqr,RF",0.3766666666666667,0.0,5000*70,acorec-retrained
1253,1389,target,"AR_encoding:onehot,AR_outlier_removal:lof,AR_dimensionality_reduction:svd,AR_scaling:maxabs,AR_imputation:none,AR_feature_selection:k_best,RF",0.3766666666666667,0.0,5000*70,acorec-retrained
1254,1389,target,"AR_encoding:onehot,AR_outlier_removal:isolation_forest,AR_scaling:robust,AR_feature_selection:mutual_info,AR_imputation:constant,AR_dimensionality_reduction:pca,RF",0.3266666666666666,0.0,5000*70,acorec-retrained
1255,1389,target,"AR_outlier_removal:none,AR_scaling:robust,AR_dimensionality_reduction:svd,AR_imputation:most_frequent,AR_encoding:onehot,AR_feature_selection:none,RF",0.4166666666666667,0.0,5000*70,acorec-retrained
1256,1389,target,"AR_scaling:robust,AR_imputation:median,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_outlier_removal:none,AR_feature_selection:k_best,RF",0.3766666666666667,0.0,5000*70,acorec-retrained
1257,1389,target,"AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_outlier_removal:iqr,AR_imputation:mean,AR_feature_selection:variance_threshold,AR_scaling:minmax,RF",0.4166666666666667,0.0,5000*70,acorec-retrained
1258,1389,target,"AR_imputation:none,AR_outlier_removal:zscore,AR_feature_selection:k_best,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_scaling:robust,RF",0.3766666666666667,0.0,5000*70,acorec-retrained
1259,1389,target,"AR_feature_selection:k_best,AR_scaling:standard,AR_dimensionality_reduction:svd,AR_outlier_removal:iqr,AR_encoding:onehot,AR_imputation:constant,RF",0.3766666666666667,0.0,5000*70,acorec-retrained
1260,1389,target,"AR_scaling:minmax,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_outlier_removal:zscore,AR_feature_selection:mutual_info,AR_imputation:median,RF",0.3266666666666666,0.0,5000*70,acorec-retrained
1261,139,target,"AR_scaling:maxabs,AR_feature_selection:k_best,AR_dimensionality_reduction:svd,AR_outlier_removal:zscore,AR_encoding:onehot,AR_imputation:knn,RF",0.8588888888888889,0.0,5000*33,acorec-retrained
1262,139,target,"AR_outlier_removal:isolation_forest,AR_imputation:mean,AR_feature_selection:variance_threshold,AR_encoding:onehot,AR_dimensionality_reduction:none,AR_scaling:none,RF",0.9011111111111112,0.0,5000*33,acorec-retrained
1263,139,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:k_best,AR_scaling:none,AR_imputation:constant,AR_outlier_removal:zscore,RF",0.8588888888888889,0.0,5000*33,acorec-retrained
1264,139,target,"AR_feature_selection:variance_threshold,AR_imputation:none,AR_encoding:onehot,AR_scaling:none,AR_dimensionality_reduction:none,AR_outlier_removal:isolation_forest,RF",0.9011111111111112,0.0,5000*33,acorec-retrained
1265,139,target,"AR_scaling:none,AR_imputation:none,AR_outlier_removal:none,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:none,RF",0.9011111111111112,0.0,5000*33,acorec-retrained
1266,139,target,"AR_feature_selection:k_best,AR_imputation:knn,AR_scaling:standard,AR_dimensionality_reduction:none,AR_outlier_removal:iqr,AR_encoding:onehot,RF",0.8588888888888889,0.0,5000*33,acorec-retrained
1267,139,target,"AR_encoding:onehot,AR_imputation:most_frequent,AR_feature_selection:variance_threshold,AR_outlier_removal:lof,AR_scaling:none,AR_dimensionality_reduction:svd,RF",0.9011111111111112,0.0,5000*33,acorec-retrained
1268,139,target,"AR_scaling:minmax,AR_encoding:onehot,AR_feature_selection:k_best,AR_dimensionality_reduction:pca,AR_outlier_removal:none,AR_imputation:median,RF",0.8588888888888889,0.0,5000*33,acorec-retrained
1269,139,target,"AR_feature_selection:none,AR_dimensionality_reduction:none,AR_outlier_removal:iqr,AR_scaling:robust,AR_encoding:onehot,AR_imputation:constant,RF",0.9011111111111112,0.0,5000*33,acorec-retrained
1270,139,target,"AR_imputation:none,AR_outlier_removal:lof,AR_feature_selection:mutual_info,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_scaling:minmax,RF",0.8688888888888889,0.0,5000*33,acorec-retrained
1271,1391,target,"AR_imputation:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_scaling:robust,AR_outlier_removal:isolation_forest,AR_feature_selection:k_best,RF",0.5833333333333334,0.0,5000*70,acorec-retrained
1272,1391,target,"AR_encoding:onehot,AR_feature_selection:k_best,AR_imputation:none,AR_outlier_removal:isolation_forest,AR_scaling:none,AR_dimensionality_reduction:pca,RF",0.5833333333333334,0.0,5000*70,acorec-retrained
1273,1391,target,"AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_imputation:none,AR_feature_selection:mutual_info,AR_scaling:standard,RF",0.5844444444444444,0.0,5000*70,acorec-retrained
1274,1391,target,"AR_feature_selection:variance_threshold,AR_dimensionality_reduction:svd,AR_outlier_removal:none,AR_imputation:constant,AR_scaling:none,AR_encoding:onehot,RF",0.7177777777777777,0.0,5000*70,acorec-retrained
1275,1391,target,"AR_scaling:none,AR_imputation:none,AR_encoding:onehot,AR_feature_selection:none,AR_outlier_removal:none,AR_dimensionality_reduction:none,RF",0.7177777777777777,0.0,5000*70,acorec-retrained
1276,1391,target,"AR_scaling:none,AR_feature_selection:k_best,AR_imputation:most_frequent,AR_encoding:onehot,AR_outlier_removal:none,AR_dimensionality_reduction:pca,RF",0.5833333333333334,0.0,5000*70,acorec-retrained
1277,1391,target,"AR_encoding:onehot,AR_imputation:none,AR_outlier_removal:none,AR_dimensionality_reduction:pca,AR_feature_selection:none,AR_scaling:none,RF",0.7177777777777777,0.0,5000*70,acorec-retrained
1278,1391,target,"AR_encoding:onehot,AR_feature_selection:mutual_info,AR_outlier_removal:lof,AR_scaling:none,AR_imputation:knn,AR_dimensionality_reduction:pca,RF",0.5844444444444444,0.0,5000*70,acorec-retrained
1279,1391,target,"AR_dimensionality_reduction:pca,AR_scaling:maxabs,AR_outlier_removal:iqr,AR_encoding:onehot,AR_feature_selection:k_best,AR_imputation:mean,RF",0.5833333333333334,0.0,5000*70,acorec-retrained
1280,1391,target,"AR_scaling:standard,AR_feature_selection:k_best,AR_outlier_removal:isolation_forest,AR_encoding:onehot,AR_imputation:none,AR_dimensionality_reduction:svd,RF",0.5833333333333334,0.0,5000*70,acorec-retrained
1281,1392,target,"AR_outlier_removal:zscore,AR_imputation:mean,AR_dimensionality_reduction:pca,AR_scaling:none,AR_feature_selection:variance_threshold,AR_encoding:onehot,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1282,1392,target,"AR_outlier_removal:none,AR_scaling:maxabs,AR_feature_selection:none,AR_encoding:onehot,AR_imputation:knn,AR_dimensionality_reduction:none,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1283,1392,target,"AR_scaling:minmax,AR_dimensionality_reduction:svd,AR_outlier_removal:none,AR_feature_selection:none,AR_imputation:knn,AR_encoding:onehot,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1284,1392,target,"AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_outlier_removal:zscore,AR_scaling:none,AR_imputation:mean,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1285,1392,target,"AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_feature_selection:variance_threshold,AR_scaling:maxabs,AR_imputation:most_frequent,AR_outlier_removal:none,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1286,1392,target,"AR_scaling:none,AR_feature_selection:variance_threshold,AR_outlier_removal:iqr,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_imputation:most_frequent,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1287,1392,target,"AR_dimensionality_reduction:none,AR_encoding:onehot,AR_feature_selection:mutual_info,AR_scaling:minmax,AR_imputation:constant,AR_outlier_removal:isolation_forest,RF",0.5011111111111112,0.0,5000*70,acorec-retrained
1288,1392,target,"AR_encoding:onehot,AR_outlier_removal:iqr,AR_feature_selection:mutual_info,AR_imputation:most_frequent,AR_dimensionality_reduction:svd,AR_scaling:robust,RF",0.5011111111111112,0.0,5000*70,acorec-retrained
1289,1392,target,"AR_feature_selection:k_best,AR_scaling:robust,AR_imputation:median,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_outlier_removal:zscore,RF",0.5099999999999999,0.0,5000*70,acorec-retrained
1290,1392,target,"AR_scaling:none,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_feature_selection:variance_threshold,AR_imputation:none,AR_outlier_removal:none,RF",0.6555555555555556,0.0,5000*70,acorec-retrained
1291,1393,target,"AR_encoding:onehot,AR_outlier_removal:none,AR_feature_selection:mutual_info,AR_imputation:none,AR_scaling:none,AR_dimensionality_reduction:svd,RF",0.3855555555555556,0.0,5000*26,acorec-retrained
1292,1393,target,"AR_encoding:onehot,AR_feature_selection:mutual_info,AR_dimensionality_reduction:pca,AR_scaling:standard,AR_imputation:none,AR_outlier_removal:none,RF",0.4766666666666667,0.0,5000*26,acorec-retrained
1293,1393,target,"AR_dimensionality_reduction:svd,AR_outlier_removal:none,AR_imputation:most_frequent,AR_encoding:onehot,AR_feature_selection:none,AR_scaling:standard,RF",0.4788888888888889,0.0,5000*26,acorec-retrained
1294,1393,target,"AR_feature_selection:mutual_info,AR_encoding:onehot,AR_outlier_removal:none,AR_imputation:median,AR_scaling:standard,AR_dimensionality_reduction:none,RF",0.4766666666666667,0.0,5000*26,acorec-retrained
1295,1393,target,"AR_encoding:onehot,AR_imputation:knn,AR_dimensionality_reduction:svd,AR_outlier_removal:isolation_forest,AR_scaling:maxabs,AR_feature_selection:variance_threshold,RF",0.4855555555555555,0.0,5000*26,acorec-retrained
1296,1393,target,"AR_scaling:robust,AR_encoding:onehot,AR_outlier_removal:iqr,AR_imputation:most_frequent,AR_feature_selection:k_best,AR_dimensionality_reduction:svd,RF",0.4544444444444444,0.0,5000*26,acorec-retrained
1297,1393,target,"AR_feature_selection:variance_threshold,AR_scaling:none,AR_encoding:onehot,AR_imputation:none,AR_outlier_removal:iqr,AR_dimensionality_reduction:svd,RF",0.3411111111111111,0.0,5000*26,acorec-retrained
1298,1393,target,"AR_outlier_removal:none,AR_encoding:onehot,AR_dimensionality_reduction:pca,AR_scaling:none,AR_feature_selection:mutual_info,AR_imputation:most_frequent,RF",0.4599999999999999,0.0,5000*26,acorec-retrained
1299,1393,target,"AR_scaling:standard,AR_encoding:onehot,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:none,AR_imputation:most_frequent,AR_outlier_removal:zscore,RF",0.4977777777777778,0.0,5000*26,acorec-retrained
1300,1393,target,"AR_scaling:standard,AR_encoding:onehot,AR_imputation:mean,AR_outlier_removal:isolation_forest,AR_feature_selection:none,AR_dimensionality_reduction:pca,RF",0.4844444444444444,0.0,5000*26,acorec-retrained
1301,1394,target,"AR_imputation:constant,AR_scaling:none,AR_feature_selection:none,AR_dimensionality_reduction:pca,AR_outlier_removal:none,AR_encoding:onehot,RF",0.3277777777777778,0.0,5000*26,acorec-retrained
1302,1394,target,"AR_scaling:robust,AR_dimensionality_reduction:none,AR_imputation:mean,AR_encoding:onehot,AR_outlier_removal:zscore,AR_feature_selection:k_best,RF",0.3666666666666667,0.0,5000*26,acorec-retrained
1303,1394,target,"AR_imputation:constant,AR_outlier_removal:none,AR_feature_selection:mutual_info,AR_dimensionality_reduction:svd,AR_encoding:onehot,AR_scaling:maxabs,RF",0.34,0.0,5000*26,acorec-retrained
1304,1394,target,"AR_scaling:maxabs,AR_feature_selection:k_best,AR_imputation:constant,AR_dimensionality_reduction:pca,AR_outlier_removal:zscore,AR_encoding:onehot,RF",0.3733333333333333,0.0,5000*26,acorec-retrained
1305,1394,target,"AR_feature_selection:none,AR_imputation:knn,AR_scaling:minmax,AR_outlier_removal:lof,AR_encoding:onehot,AR_dimensionality_reduction:none,RF",0.3588888888888888,0.0,5000*26,acorec-retrained
1306,1394,target,"AR_outlier_removal:isolation_forest,AR_feature_selection:variance_threshold,AR_dimensionality_reduction:pca,AR_encoding:onehot,AR_scaling:maxabs,AR_imputation:none,RF",0.3677777777777777,0.0,5000*26,acorec-retrained
1307,1394,target,"AR_outlier_removal:isolation_forest,AR_scaling:maxabs,AR_imputation:most_frequent,AR_feature_selection:none,AR_dimensionality_reduction:pca,AR_encoding:onehot,RF",0.3688888888888888,0.0,5000*26,acorec-retrained
1308,1394,target,"AR_imputation:most_frequent,AR_outlier_removal:none,AR_encoding:onehot,AR_dimensionality_reduction:svd,AR_scaling:maxabs,AR_feature_selection:mutual_info,RF",0.34,0.0,5000*26,acorec-retrained
